,companyName,companyNumber,status,link
9,A & E MACLEAN LTD,SC696465,Active,https://find-and-update.company-information.service.gov.uk/company/SC696465
10,A & H NUM NUMS LIMITED,SC696509,Active,https://find-and-update.company-information.service.gov.uk/company/SC696509
11,A&L ASSETS LTD,SC696634,Active,https://find-and-update.company-information.service.gov.uk/company/SC696634
12,A & B AUTOS ( CUMBERNAULD ) LIMITED,SC698381,Active,https://find-and-update.company-information.service.gov.uk/company/SC698381
13,A&V CARPET &UPHOLSTERY CLEANING SERVICES LTD,SC699177,Active,https://find-and-update.company-information.service.gov.uk/company/SC699177
14,A&L CLEANING SERVICES LTD,SC699394,Active,https://find-and-update.company-information.service.gov.uk/company/SC699394
15,A & M ZHENG LIMITED,SC701266,Active,https://find-and-update.company-information.service.gov.uk/company/SC701266
16,A. & W. LANG & COMPANY,SL000019,Active,https://find-and-update.company-information.service.gov.uk/company/SL000019
17,A & M BREWSTER,SL000398,Active,https://find-and-update.company-information.service.gov.uk/company/SL000398
18,A & A BARR,SL000698,Active,https://find-and-update.company-information.service.gov.uk/company/SL000698
19,A & T INDUSTRIAL SUPPLIES,SL000748,Active,https://find-and-update.company-information.service.gov.uk/company/SL000748
20,A & D PRINGLE,SL000917,Active,https://find-and-update.company-information.service.gov.uk/company/SL000917
21,A & J SMITH,SL001200,Active,https://find-and-update.company-information.service.gov.uk/company/SL001200
22,A. & M. EDWARDS-LOWER APPLECROSS FARM,SL001292,Active,https://find-and-update.company-information.service.gov.uk/company/SL001292
23,A & M MCINTYRE,SL001419,Active,https://find-and-update.company-information.service.gov.uk/company/SL001419
24,A & W BARROWMAN (MID KNOCKGLASS) FARMERS,SL001740,Active,https://find-and-update.company-information.service.gov.uk/company/SL001740
25,A & N NEWSAGENTS,SL003204,Active,https://find-and-update.company-information.service.gov.uk/company/SL003204
26,A & J ADAMS,SL003611,Active,https://find-and-update.company-information.service.gov.uk/company/SL003611
27,A & S.Q.S.,SL004931,Active,https://find-and-update.company-information.service.gov.uk/company/SL004931
28,A&D MARKETING L.P.,SL008930,Active,https://find-and-update.company-information.service.gov.uk/company/SL008930
29,A&S GENERAL LP,SL009755,Active,https://find-and-update.company-information.service.gov.uk/company/SL009755
30,A & A CAFES (SCOTLAND) LLP,SO302796,Dissolved,https://find-and-update.company-information.service.gov.uk/company/SO302796
31,A A & C MANAGEMENT LIMITED,3135170,Dissolved,https://find-and-update.company-information.service.gov.uk/company/03135170
32,AA LIMITED,5149111,Active,https://find-and-update.company-information.service.gov.uk/company/05149111
33,A A & SONS DRYLINING LTD.,6810447,Dissolved,https://find-and-update.company-information.service.gov.uk/company/06810447
34,AA & ANDREAS CARS LTD,9012382,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09012382
35,A@A LIMITED,9351216,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09351216
36,AA & ASSOCIATES SOLUTIONS LTD,10284432,Active,https://find-and-update.company-information.service.gov.uk/company/10284432
37,AA & AK INVESTMENTS LIMITED,10896740,Active,https://find-and-update.company-information.service.gov.uk/company/10896740
38,AA & GT BUILDING SERVICES LTD,11089764,Dissolved,https://find-and-update.company-information.service.gov.uk/company/11089764
39,AA&CP LIMITED,11794058,Dissolved,https://find-and-update.company-information.service.gov.uk/company/11794058
0,AA&C LIMITED,11809695,Active,https://find-and-update.company-information.service.gov.uk/company/11809695
1,AA&CC LTD,11940959,Dissolved,https://find-and-update.company-information.service.gov.uk/company/11940959
2,AA&P LTD,12165457,Dissolved,https://find-and-update.company-information.service.gov.uk/company/12165457
3,AA & Z CONSTRUCTION LTD,12433548,Active,https://find-and-update.company-information.service.gov.uk/company/12433548
4,A  +  A LTD,12756497,Active,https://find-and-update.company-information.service.gov.uk/company/12756497
5,AA&J SUPPORTING SERVICES LTD,13324924,Active,https://find-and-update.company-information.service.gov.uk/company/13324924
6,AA&A AUTOMOTIVE LIMITED,13402505,Active,https://find-and-update.company-information.service.gov.uk/company/13402505
7,AA UN LIMITED,13608430,Active,https://find-and-update.company-information.service.gov.uk/company/13608430
8,AAA LTD,6872285,Active,https://find-and-update.company-information.service.gov.uk/company/06872285
9,AAA&J LIMITED,10379634,Dissolved,https://find-and-update.company-information.service.gov.uk/company/10379634
10,AAA+ LTD,13663868,Active,https://find-and-update.company-information.service.gov.uk/company/13663868
11,AAAA LIMITED,9147655,Active,https://find-and-update.company-information.service.gov.uk/company/09147655
12,THE AAAAA CO LTD,11919094,Active,https://find-and-update.company-information.service.gov.uk/company/11919094
13,A.A.A.A.A.A.A.A.A.SCHLUESSELDIENST KEY MAN - TAG UND NACHT 24 STD. SERVICERUFNUMMER NOTDIENST LTD.,7440658,Dissolved,https://find-and-update.company-information.service.gov.uk/company/07440658
14,AAAAAA ABACUS ACTIONS LTD,NI018915,Dissolved,https://find-and-update.company-information.service.gov.uk/company/NI018915
15,AAAAAA ABBA ACTIONS LIMITED,NI032468,Dissolved,https://find-and-update.company-information.service.gov.uk/company/NI032468
16,AAAAAA ACTION LAW LIMITED,NI044930,Dissolved,https://find-and-update.company-information.service.gov.uk/company/NI044930
17,ÄÄÄÄÄÄÄ DESIGN LIMITED,10438079,Dissolved,https://find-and-update.company-information.service.gov.uk/company/10438079
18,A.A.A.A.A. ABSICHERUNGEN & SCHLUESSEL - NOTDIENST TAG + NACHT EINBRUCHSCHUTZ REMUS LIMITED,4650728,Active,https://find-and-update.company-information.service.gov.uk/company/04650728
19,AAA AA A CAPITAL MAINTENANCE SERVICES LIMITED,4092105,Dissolved,https://find-and-update.company-information.service.gov.uk/company/04092105
20,AAAAAA CONCEPT BUILDING SOLUTIONS LTD,5671230,Dissolved,https://find-and-update.company-information.service.gov.uk/company/05671230
21,AAAAAA CONSULTING LTD,8596129,Dissolved,https://find-and-update.company-information.service.gov.uk/company/08596129
22,AAAAA ADVERTISING AGENT ADWORDS ADSENSE AD EXCHANGE LTD,9935570,Active,https://find-and-update.company-information.service.gov.uk/company/09935570
23,AAA AA ALL AREAS MAINTENANCE LTD.,3727543,Administration,https://find-and-update.company-information.service.gov.uk/company/03727543
24,AAA AA ALL BIRMINGHAM MAINTENANCE LTD,3715579,Administration,https://find-and-update.company-information.service.gov.uk/company/03715579
25,AAA.AA.A1.ACOMPLETE PLUMBING & HEATING SERVICES LIMITED,3773203,Liquidation,https://find-and-update.company-information.service.gov.uk/company/03773203
26,AAA AA ASTERICK MAINTENANCE LTD,3715575,Administration,https://find-and-update.company-information.service.gov.uk/company/03715575
27,AAAAA CARS LTD,10234166,Dissolved,https://find-and-update.company-information.service.gov.uk/company/10234166
28,AAAAA CAR SALES LTD,11895815,Dissolved,https://find-and-update.company-information.service.gov.uk/company/11895815
29,AAAAA HOLIDAY LETS LIMITED,12586440,Active,https://find-and-update.company-information.service.gov.uk/company/12586440
30,AAAAA TRADERS LTD,11786038,Active,https://find-and-update.company-information.service.gov.uk/company/11786038
31,AAAAB LTD,13601874,Active,https://find-and-update.company-information.service.gov.uk/company/13601874
32,AAAABBBBCCC LTD,13182231,Active,https://find-and-update.company-information.service.gov.uk/company/13182231
33,AAAA CAPITAL LTD,11540575,Dissolved,https://find-and-update.company-information.service.gov.uk/company/11540575
34,AAA ACCCOUNTANCY LIMITED,11788906,Active,https://find-and-update.company-information.service.gov.uk/company/11788906
35,AAA ACCELERATORS GROUP UK LTD,10271908,Liquidation,https://find-and-update.company-information.service.gov.uk/company/10271908
36,AAA ACCESS TAXI TRUCKS & FURNITURE REMOVALISTS LTD,12639848,Dissolved,https://find-and-update.company-information.service.gov.uk/company/12639848
37,AAA ACCIDENT CLAIMS MANAGEMENT LTD,7902493,Active,https://find-and-update.company-information.service.gov.uk/company/07902493
38,AAA ACCOUNTANCY LTD,9631291,Active,https://find-and-update.company-information.service.gov.uk/company/09631291
39,AAA* ACCOUNTANCY & TAXATION LIMITED,13019563,Active,https://find-and-update.company-information.service.gov.uk/company/13019563
0,AAA ACCOUNTANCY (NORTH WEST) LTD,7596208,Active,https://find-and-update.company-information.service.gov.uk/company/07596208
1,AAA ACCOUNTANCY SERVICES LTD,7165598,Active,https://find-and-update.company-information.service.gov.uk/company/07165598
2,AAA ACCOUNTANTS LIMITED,10509028,Active,https://find-and-update.company-information.service.gov.uk/company/10509028
3,AAA ACCOUNTING LTD,6318349,Active,https://find-and-update.company-information.service.gov.uk/company/06318349
4,AAA ACCOUNTING LTD,7173297,Dissolved,https://find-and-update.company-information.service.gov.uk/company/07173297
5,AAA ACCOUNTING SERVICES LIMITED,13141170,Active,https://find-and-update.company-information.service.gov.uk/company/13141170
6,AAAACCOUNTS LTD,11765608,Active,https://find-and-update.company-information.service.gov.uk/company/11765608
7,AAAA CLEANING REMOVALS LIMITED,12452374,Active,https://find-and-update.company-information.service.gov.uk/company/12452374
8,AAAA COMMUNICATIONS LIMITED,9770087,Active,https://find-and-update.company-information.service.gov.uk/company/09770087
9,AAAA CONSULTING LIMITED,6209057,Dissolved,https://find-and-update.company-information.service.gov.uk/company/06209057
10,AAAACONSULTING LIMITED,13035091,Active,https://find-and-update.company-information.service.gov.uk/company/13035091
11,AAA ACQUISITIONS LIMITED,6473324,Active,https://find-and-update.company-information.service.gov.uk/company/06473324
12,AAAA DRIVE LIMITED,13118544,Active,https://find-and-update.company-information.service.gov.uk/company/13118544
13,AAA ADVANCED DRIVERS UK LTD,12854836,Active,https://find-and-update.company-information.service.gov.uk/company/12854836
14,AAA ADVISORY LIMITED,11212078,Dissolved,https://find-and-update.company-information.service.gov.uk/company/11212078
15,AAA ADVISORY SERVICES LTD,7233154,Active,https://find-and-update.company-information.service.gov.uk/company/07233154
16,AAA ADVOCACY LTD,8752899,Dissolved,https://find-and-update.company-information.service.gov.uk/company/08752899
17,AAA AERIAL SOLUTIONS LTD,9478140,Dissolved,https://find-and-update.company-information.service.gov.uk/company/09478140
18,AAA AESTHETICS LTD,13518779,Active,https://find-and-update.company-information.service.gov.uk/company/13518779
19,AAAA FOODS LTD,13292299,Active,https://find-and-update.company-information.service.gov.uk/company/13292299
20,AAAA4 LTD,12785272,Dissolved,https://find-and-update.company-information.service.gov.uk/company/12785272
21,AAA AGENCIES LIMITED,11344311,Liquidation,https://find-and-update.company-information.service.gov.uk/company/11344311
22,AAA AGENCY LTD,11650368,Active,https://find-and-update.company-information.service.gov.uk/company/11650368
23,AAA AGENT LIMITED,7596281,Active,https://find-and-update.company-information.service.gov.uk/company/07596281
24,AAA AGGREGATES LTD,12422029,Dissolved,https://find-and-update.company-information.service.gov.uk/company/12422029
25,AAAAH LIMITED,6904054,Active,https://find-and-update.company-information.service.gov.uk/company/06904054
26,AAAAHHHH-EEK! LIMITED,11248814,Active,https://find-and-update.company-information.service.gov.uk/company/11248814
27,AAA AHMED LTD,13219403,Active,https://find-and-update.company-information.service.gov.uk/company/13219403
28,AAAA INVESTMENTS LIMITED,7208072,Dissolved,https://find-and-update.company-information.service.gov.uk/company/07208072
29,AAA AIRPORT CARS OF CAMBRIDGE LIMITED,6683551,Dissolved,https://find-and-update.company-information.service.gov.uk/company/06683551
30,AAA AKIRA LIMITED,12187526,Dissolved,https://find-and-update.company-information.service.gov.uk/company/12187526
31,AAA ALARMS LIMITED,2306512,Liquidation,https://find-and-update.company-information.service.gov.uk/company/02306512
32,AAA ALARM SECURITY LIMITED,12569393,Dissolved,https://find-and-update.company-information.service.gov.uk/company/12569393
33,AAA ALEXANDRA LTD,11226763,Active,https://find-and-update.company-information.service.gov.uk/company/11226763
34,AAA ALEX FH LTD,11863867,Active,https://find-and-update.company-information.service.gov.uk/company/11863867
35,AAA ALL ALI AUTO LTD,11148390,Active,https://find-and-update.company-information.service.gov.uk/company/11148390
36,AAA-ALLPRO GROUNDSWORK & LANDSCAPES LTD,12378360,Active,https://find-and-update.company-information.service.gov.uk/company/12378360
37,AAAA LOCUMS LIMITED,SC532834,Dissolved,https://find-and-update.company-information.service.gov.uk/company/SC532834
38,AAAA LOGISTIC LIMITED,12245321,Dissolved,https://find-and-update.company-information.service.gov.uk/company/12245321
39,AAAAM LTD,14015063,Active,https://find-and-update.company-information.service.gov.uk/company/14015063
0,AAAA MANAGEMENT LTD,11074308,Active,https://find-and-update.company-information.service.gov.uk/company/11074308
1,AAA.AMBULANCE3 LTD,13999103,Active,https://find-and-update.company-information.service.gov.uk/company/13999103
2,AAAA MEDICAL LTD,7953628,Dissolved,https://find-and-update.company-information.service.gov.uk/company/07953628
